Date,Open,High,Low,Close,Adj Close,Volume,Gain/Loss
2013-06-05,1629.050049,1629.310059,1607.089966,1608.900024,1608.900024,3632350000,20.150024999999914
2013-06-19,1651.829956,1652.449951,1628.910034,1628.930054,1628.930054,3545060000,22.89990200000011
2013-06-20,1624.619995,1624.619995,1584.319946,1588.189941,1588.189941,4858850000,36.43005399999993
2013-08-27,1652.540039,1652.540039,1629.050049,1630.47998,1630.47998,3219190000,22.06005899999991
2013-10-08,1676.219971,1676.790039,1655.030029,1655.449951,1655.449951,3569230000,20.77001999999993
2013-11-07,1770.73999,1774.540039,1746.199951,1747.150024,1747.150024,4143200000,23.589966000000004
2013-12-11,1802.76001,1802.969971,1780.089966,1782.219971,1782.219971,3472240000,20.54003899999998
2014-01-13,1841.26001,1843.449951,1815.52002,1819.199951,1819.199951,3591350000,22.06005899999991
2014-01-24,1826.959961,1826.959961,1790.290039,1790.290039,1790.290039,4618450000,36.66992200000004
2014-02-03,1782.680054,1784.829956,1739.660034,1741.890015,1741.890015,4726040000,40.79003899999998
2014-03-13,1869.060059,1874.400024,1841.859985,1846.339966,1846.339966,3670990000,22.720092999999906
2014-04-04,1890.25,1897.280029,1863.26001,1865.089966,1865.089966,3583750000,25.160033999999996
2014-04-10,1872.280029,1872.530029,1830.869995,1833.079956,1833.079956,3758780000,39.200072999999975
2014-07-17,1979.75,1981.800049,1955.589966,1958.119995,1958.119995,3381680000,21.630004999999983
2014-07-31,1965.140015,1965.140015,1930.670044,1930.670044,1930.670044,4193000000,34.46997099999999
2014-09-25,1997.319946,1997.319946,1965.98999,1965.98999,1965.98999,3273050000,31.32995600000004
2014-10-01,1971.439941,1971.439941,1941.719971,1946.160034,1946.160034,4188590000,25.279907000000094
2014-10-07,1962.359985,1962.359985,1934.869995,1935.099976,1935.099976,3687870000,27.260009000000082
2014-10-09,1967.680054,1967.680054,1927.560059,1928.209961,1928.209961,4344020000,39.470092999999906
2014-10-13,1905.650024,1912.089966,1874.140015,1874.73999,1874.73999,4352580000,30.910033999999996
2014-12-10,2058.860107,2058.860107,2024.26001,2026.140015,2026.140015,4114440000,32.72009200000002
2014-12-12,2030.359985,2032.25,2002.329956,2002.329956,2002.329956,4157650000,28.030029000000013
2014-12-31,2082.110107,2085.580078,2057.939941,2058.899902,2058.899902,2606070000,23.21020499999986
2015-01-05,2054.439941,2054.439941,2017.339966,2020.579956,2020.579956,3799120000,33.85998500000005
2015-01-15,2013.75,2021.349976,1991.469971,1992.670044,1992.670044,4276720000,21.07995600000004
2015-01-28,2032.339966,2042.48999,2001.48999,2002.160034,2002.160034,4067530000,30.179932000000008
2015-01-30,2019.349976,2023.319946,1993.380005,1994.98999,1994.98999,4568650000,24.359985999999935
2015-03-06,2100.909912,2100.909912,2067.27002,2071.26001,2071.26001,3853570000,29.64990200000011
2015-03-10,2076.139893,2076.139893,2044.160034,2044.160034,2044.160034,3668900000,31.979859000000033
2015-03-25,2093.100098,2097.429932,2061.050049,2061.050049,2061.050049,3521140000,32.050048999999944
2015-04-17,2102.580078,2102.580078,2072.370117,2081.179932,2081.179932,3627600000,21.40014599999995
2015-04-30,2105.52002,2105.52002,2077.590088,2085.51001,2085.51001,4509680000,20.010009999999966
2015-05-05,2112.629883,2115.23999,2088.459961,2089.459961,2089.459961,3793950000,23.169922000000042
2015-05-26,2125.340088,2125.340088,2099.179932,2104.199951,2104.199951,3342130000,21.140136999999868
2015-06-29,2098.629883,2098.629883,2056.639893,2057.639893,2057.639893,3678960000,40.989990000000034
2015-07-08,2077.659912,2077.659912,2044.660034,2046.680054,2046.680054,3608780000,30.97985800000015
2015-07-24,2102.23999,2106.01001,2077.090088,2079.649902,2079.649902,3870040000,22.590087999999923
2015-08-20,2076.610107,2076.610107,2035.72998,2035.72998,2035.72998,3922470000,40.8801269999999
2015-08-21,2034.079956,2034.079956,1970.890015,1970.890015,1970.890015,5018240000,63.18994100000009
2015-08-24,1965.150024,1965.150024,1867.01001,1893.209961,1893.209961,6612690000,71.94006300000001
2015-08-25,1898.079956,1948.040039,1867.079956,1867.609985,1867.609985,5183560000,30.469970999999987
2015-09-01,1970.089966,1970.089966,1903.069946,1913.849976,1913.849976,4371850000,56.239990000000034
2015-09-04,1947.76001,1947.76001,1911.209961,1921.219971,1921.219971,3167090000,26.54003899999998
2015-09-09,1971.449951,1988.630005,1937.880005,1942.040039,1942.040039,3652120000,29.409912000000077
2015-09-18,1989.660034,1989.660034,1953.449951,1958.030029,1958.030029,6021240000,31.630004999999983
2015-09-28,1929.180054,1929.180054,1879.209961,1881.77002,1881.77002,4326660000,47.410033999999996
2015-11-12,2072.290039,2072.290039,2045.660034,2045.969971,2045.969971,4016370000,26.320067999999992
2015-11-13,2044.640015,2044.640015,2022.02002,2023.040039,2023.040039,4278750000,21.59997599999997
2015-12-02,2101.709961,2104.27002,2077.110107,2079.51001,2079.51001,3950640000,22.199951000000056
2015-12-03,2080.709961,2085.0,2042.349976,2049.620117,2049.620117,4306490000,31.089844000000085
2015-12-11,2047.27002,2047.27002,2008.800049,2012.369995,2012.369995,4301060000,34.900024999999914
2015-12-17,2073.76001,2076.370117,2041.660034,2041.890015,2041.890015,4327390000,31.869995000000017
2015-12-18,2040.810059,2040.810059,2005.329956,2005.550049,2005.550049,6683070000,35.260009999999966
2016-01-04,2038.199951,2038.199951,1989.680054,2012.660034,2012.660034,4304880000,25.53991700000006
2016-01-06,2011.709961,2011.709961,1979.050049,1990.26001,1990.26001,4336660000,21.449951000000056
2016-01-07,1985.319946,1985.319946,1938.829956,1943.089966,1943.089966,5076590000,42.22998000000007
2016-01-08,1945.969971,1960.400024,1918.459961,1922.030029,1922.030029,4664940000,23.939941999999974
2016-01-13,1940.339966,1950.329956,1886.410034,1890.280029,1890.280029,5087030000,50.05993699999999
2016-01-15,1916.680054,1916.680054,1857.829956,1880.329956,1880.329956,5468460000,36.35009799999989
2016-01-25,1906.280029,1906.280029,1875.969971,1877.079956,1877.079956,4401380000,29.200072999999975
2016-02-02,1935.26001,1935.26001,1897.290039,1903.030029,1903.030029,4463190000,32.22998099999995
2016-02-05,1913.069946,1913.069946,1872.650024,1880.050049,1880.050049,4929940000,33.01989700000013
2016-02-23,1942.380005,1942.380005,1919.439941,1921.27002,1921.27002,3890650000,21.10998500000005
2016-04-07,2063.01001,2063.01001,2033.800049,2041.910034,2041.910034,3801250000,21.09997599999997
2016-06-24,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000,66.40002499999991
2016-06-27,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000,30.909912000000077
2016-09-09,2169.080078,2169.080078,2127.810059,2127.810059,2127.810059,4233960000,41.27001900000005
2016-09-13,2150.469971,2150.469971,2120.27002,2127.02002,2127.02002,4141670000,23.449951000000056
2016-10-11,2161.350098,2161.560059,2128.840088,2136.72998,2136.72998,3438270000,24.62011799999982
2016-12-28,2270.22998,2271.310059,2249.110107,2249.919922,2249.919922,2392360000,20.310058000000026
2017-03-21,2379.320068,2381.929932,2341.899902,2344.02002,2344.02002,4265590000,35.30004800000006
2017-05-17,2382.949951,2384.870117,2356.209961,2357.030029,2357.030029,4163000000,25.919922000000042
2017-06-29,2442.379883,2442.72998,2405.699951,2419.699951,2419.699951,3900280000,22.679932000000008
2017-08-10,2465.379883,2465.379883,2437.75,2438.209961,2438.209961,3621070000,27.169922000000042
2017-08-17,2462.949951,2465.02002,2430.01001,2430.01001,2430.01001,3142620000,32.93994100000009
2018-01-16,2798.959961,2807.540039,2768.639893,2776.419922,2776.419922,4325970000,22.54003899999998
2018-02-02,2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4301130000,46.79003899999998
2018-02-05,2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000,92.12011799999982
2018-02-08,2685.01001,2685.27002,2580.560059,2581.0,2581.0,5305440000,104.01000999999997
2018-02-27,2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000,36.16992200000004
2018-02-28,2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000,39.949951000000056
2018-03-01,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000,37.550048999999944
2018-03-13,2792.310059,2801.899902,2758.679932,2765.310059,2765.310059,3301650000,27.0
2018-03-14,2774.060059,2777.110107,2744.379883,2749.47998,2749.47998,3391360000,24.58007899999984
2018-03-19,2741.379883,2741.379883,2694.590088,2712.919922,2712.919922,3282130000,28.45996100000002
2018-03-22,2691.360107,2695.679932,2641.590088,2643.689941,2643.689941,3739800000,47.67016599999988
2018-03-23,2646.709961,2657.669922,2585.889893,2588.26001,2588.26001,3815080000,58.449951000000056
2018-03-27,2667.570068,2674.780029,2596.120117,2612.620117,2612.620117,3706350000,54.949951000000056
2018-04-02,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3598520000,51.57006799999999
2018-04-06,2645.820068,2656.879883,2586.27002,2604.469971,2604.469971,3299700000,41.350097000000005
2018-04-13,2676.899902,2680.26001,2645.050049,2656.300049,2656.300049,2960910000,20.599853000000167
2018-04-20,2692.560059,2693.939941,2660.610107,2670.139893,2670.139893,3388590000,22.42016599999988
2018-04-24,2680.800049,2683.550049,2617.320068,2634.560059,2634.560059,3706740000,46.239990000000034
